date;births
2000-05-18;2260
2000-05-19;2345
2000-05-20;1842
2000-05-21;1658
2000-05-22;2282
2000-05-23;2316
2000-05-24;2280
2000-05-25;2325
2000-05-26;2287
2000-05-27;1824
2000-05-28;1689
2000-05-29;2290
2000-05-30;2341
2000-05-31;2371
2000-06-01;1720
2000-06-02;2275
2000-06-03;1903
2000-06-04;1626
2000-06-05;2217
2000-06-06;2447
2000-06-07;2187
2000-06-08;2370
2000-06-09;2375
2000-06-10;1875
2000-06-11;1708
2000-06-12;1659
2000-06-13;2281
2000-06-14;2346
2000-06-15;2275
2000-06-16;2370
2000-06-17;1915
2000-06-18;1770
2000-06-19;2460
2000-06-20;2512
2000-06-21;2325
2000-06-22;2389
2000-06-23;2235
2000-06-24;1777
2000-06-25;1621
2000-06-26;2267
2000-06-27;2245
2000-06-28;2227
2000-06-29;2254
2000-06-30;2309
2000-07-01;1930
2000-07-02;1678
2000-07-03;2300
2000-07-04;2364
2000-07-05;2375
2000-07-06;2324
2000-07-07;2416
2000-07-08;1895
2000-07-09;1669
2000-07-10;2362
2000-07-11;2411
2000-07-12;2384
2000-07-13;2350
2000-07-14;1817
2000-07-15;1858
2000-07-16;1794
2000-07-17;2313
2000-07-18;2481
2000-07-19;2430
2000-07-20;2354
2000-07-21;2413
2000-07-22;2107
2000-07-23;1819
2000-07-24;2317
2000-07-25;2450
2000-07-26;2486
2000-07-27;2369
2000-07-28;2381
2000-07-29;2024
2000-07-30;1739
2000-07-31;2306
2000-08-01;2382
2000-08-02;2438
2000-08-03;2305
2000-08-04;2289
2000-08-05;1877
2000-08-06;1724
2000-08-07;2242
2000-08-08;2435
2000-08-09;2379
2000-08-10;2398
2000-08-11;2443
2000-08-12;1923
2000-08-13;1751
2000-08-14;2165
2000-08-15;1875
2000-08-16;2304
2000-08-17;2321
2000-08-18;2294
2000-08-19;1908
2000-08-20;1710
2000-08-21;2204
2000-08-22;2293
2000-08-23;2269
2000-08-24;2194
2000-08-25;2284
2000-08-26;1868
2000-08-27;1706
2000-08-28;2092
2000-08-29;2292
2000-08-30;2223
2000-08-31;2190
2000-09-01;2257
2000-09-02;1756
2000-09-03;1631
2000-09-04;2096
2000-09-05;2197
2000-09-06;2200
2000-09-07;2296
2000-09-08;2301
2000-09-09;1908
2000-09-10;1671
2000-09-11;2303
2000-09-12;2508
2000-09-13;2262
2000-09-14;2312
2000-09-15;2388
2000-09-16;1878
2000-09-17;1647
2000-09-18;2353
2000-09-19;2373
2000-09-20;2336
2000-09-21;2291
2000-09-22;2189
2000-09-23;1853
2000-09-24;1717
2000-09-25;2355
2000-09-26;2397
2000-09-27;2283
2000-09-28;2268
2000-09-29;2256
2000-09-30;2015
2000-10-01;1644
2000-10-02;2304
2000-10-03;2333
2000-10-04;2317
2000-10-05;2274
2000-10-06;2223
2000-10-07;1791
2000-10-08;1689
2000-10-09;2213
2000-10-10;2382
2000-10-11;2294
2000-10-12;2363
2000-10-13;2214
2000-10-14;1931
2000-10-15;1637
2000-10-16;2206
2000-10-17;2305
2000-10-18;2133
2000-10-19;2288
2000-10-20;2306
2000-10-21;1796
2000-10-22;1632
2000-10-23;2242
2000-10-24;2379
2000-10-25;2300
2000-10-26;2204
2000-10-27;2333
2000-10-28;1810
2000-10-29;1757
2000-10-30;2179
2000-10-31;2241
2000-11-01;1708
2000-11-02;2216
2000-11-03;2256
2000-11-04;1850
2000-11-05;1671
2000-11-06;2302
2000-11-07;2339
2000-11-08;2297
2000-11-09;2309
2000-11-10;2320
2000-11-11;1789
2000-11-12;1606
2000-11-13;2263
2000-11-14;2328
2000-11-15;2300
2000-11-16;2229
2000-11-17;2221
2000-11-18;1875
2000-11-19;1692
2000-11-20;2297
2000-11-21;2321
2000-11-22;2296
2000-11-23;2257
2000-11-24;2230
2000-11-25;1782
2000-11-26;1590
2000-11-27;2266
2000-11-28;2250
2000-11-29;2240
2000-11-30;2162
2000-12-01;2141
2000-12-02;1824
2000-12-03;1687
2000-12-04;2274
2000-12-05;2329
2000-12-06;2315
2000-12-07;2251
2000-12-08;2312
2000-12-09;1909
2000-12-10;1650
2000-12-11;2315
2000-12-12;2460
2000-12-13;2341
2000-12-14;2311
2000-12-15;2490
2000-12-16;1991
2000-12-17;1654
2000-12-18;2569
2000-12-19;2460
2000-12-20;2332
2000-12-21;2297
2000-12-22;2094
2000-12-23;1652
2000-12-24;1531
2000-12-25;1526
2000-12-26;2162
2000-12-27;2357
2000-12-28;2247
2000-12-29;2158
2000-12-30;1765
2000-12-31;1649
2001-01-01;1559
2001-01-02;2230
2001-01-03;2324
2001-01-04;2327
2001-01-05;2354
2001-01-06;1865
2001-01-07;1604
2001-01-08;2250
2001-01-09;2290
2001-01-10;2179
2001-01-11;2234
2001-01-12;2252
2001-01-13;1789
2001-01-14;1617
2001-01-15;2205
2001-01-16;2256
2001-01-17;2203
2001-01-18;2222
2001-01-19;2233
2001-01-20;1842
2001-01-21;1646
2001-01-22;2307
2001-01-23;2328
2001-01-24;2333
2001-01-25;2339
2001-01-26;2122
2001-01-27;1756
2001-01-28;1724
2001-01-29;2176
2001-01-30;2126
2001-01-31;2158
2001-02-01;2197
2001-02-02;2200
2001-02-03;1720
2001-02-04;1707
2001-02-05;2220
2001-02-06;2245
2001-02-07;2230
2001-02-08;2214
2001-02-09;2204
2001-02-10;1755
2001-02-11;1576
2001-02-12;2206
2001-02-13;2188
2001-02-14;2137
2001-02-15;2153
2001-02-16;2136
2001-02-17;1733
2001-02-18;1537
2001-02-19;2122
2001-02-20;2301
2001-02-21;2153
2001-02-22;2160
2001-02-23;2239
2001-02-24;1789
2001-02-25;1598
2001-02-26;2168
2001-02-27;2269
2001-02-28;2299
2001-03-01;2357
2001-03-02;2327
2001-03-03;1894
2001-03-04;1715
2001-03-05;2329
2001-03-06;2294
2001-03-07;2247
2001-03-08;2216
2001-03-09;2252
2001-03-10;1821
2001-03-11;1575
2001-03-12;2230
2001-03-13;2264
2001-03-14;2185
2001-03-15;2223
2001-03-16;2259
2001-03-17;1829
2001-03-18;1564
2001-03-19;2347
2001-03-20;1887
2001-03-21;2143
2001-03-22;2121
2001-03-23;2190
2001-03-24;1755
2001-03-25;1541
2001-03-26;2182
2001-03-27;2155
2001-03-28;2111
2001-03-29;2077
2001-03-30;2151
2001-03-31;1721
2001-04-01;1556
2001-04-02;2104
2001-04-03;2214
2001-04-04;2083
2001-04-05;2149
2001-04-06;2197
2001-04-07;1779
2001-04-08;1663
2001-04-09;2227
2001-04-10;2331
2001-04-11;2304
2001-04-12;2115
2001-04-13;2120
2001-04-14;1876
2001-04-15;1711
2001-04-16;1831
2001-04-17;2321
2001-04-18;2359
2001-04-19;2244
2001-04-20;2409
2001-04-21;1948
2001-04-22;1732
2001-04-23;2331
2001-04-24;2435
2001-04-25;2357
2001-04-26;2204
2001-04-27;2403
2001-04-28;1948
2001-04-29;1714
2001-04-30;2292
2001-05-01;1935
2001-05-02;2350
2001-05-03;2487
2001-05-04;2519
2001-05-05;1937
2001-05-06;1760
2001-05-07;2363
2001-05-08;1951
2001-05-09;2432
2001-05-10;2506
2001-05-11;2448
2001-05-12;2014
2001-05-13;1827
2001-05-14;2302
2001-05-15;2402
2001-05-16;2374
2001-05-17;2472
2001-05-18;2304
2001-05-19;1872
2001-05-20;1553
2001-05-21;2277
2001-05-22;2476
2001-05-23;2402
2001-05-24;1769
2001-05-25;2221
2001-05-26;1817
2001-05-27;1720
2001-05-28;2275
2001-05-29;2384
2001-05-30;2270
2001-05-31;2254
2001-06-01;2271
2001-06-02;1717
2001-06-03;1537
2001-06-04;1691
2001-06-05;2233
2001-06-06;2373
2001-06-07;2290
2001-06-08;2280
2001-06-09;1747
2001-06-10;1635
2001-06-11;2288
2001-06-12;2295
2001-06-13;2245
2001-06-14;2286
2001-06-15;2248
2001-06-16;1758
2001-06-17;1690
2001-06-18;2260
2001-06-19;2265
2001-06-20;2300
2001-06-21;2400
2001-06-22;2264
2001-06-23;1895
2001-06-24;1630
2001-06-25;2405
2001-06-26;2432
2001-06-27;2366
2001-06-28;2264
2001-06-29;2261
2001-06-30;1850
2001-07-01;1692
2001-07-02;2282
2001-07-03;2336
2001-07-04;2470
2001-07-05;2338
2001-07-06;2332
2001-07-07;1809
2001-07-08;1733
2001-07-09;2283
2001-07-10;2491
2001-07-11;2425
2001-07-12;2400
2001-07-13;2237
2001-07-14;1843
2001-07-15;1720
2001-07-16;2262
2001-07-17;2350
2001-07-18;2420
2001-07-19;2351
2001-07-20;2277
2001-07-21;1976
2001-07-22;1764
2001-07-23;2369
2001-07-24;2437
2001-07-25;2493
2001-07-26;2568
2001-07-27;2419
2001-07-28;1982
2001-07-29;1806
2001-07-30;2252
2001-07-31;2433
2001-08-01;2395
2001-08-02;2378
2001-08-03;2384
2001-08-04;1793
2001-08-05;1633
2001-08-06;2228
2001-08-07;2269
2001-08-08;2254
2001-08-09;2187
2001-08-10;2321
2001-08-11;1831
2001-08-12;1637
2001-08-13;2271
2001-08-14;2384
2001-08-15;1895
2001-08-16;2282
2001-08-17;2246
2001-08-18;1909
2001-08-19;1707
2001-08-20;2230
2001-08-21;2284
2001-08-22;2254
2001-08-23;2236
2001-08-24;2219
2001-08-25;1980
2001-08-26;1680
2001-08-27;2241
2001-08-28;2300
2001-08-29;2174
2001-08-30;2233
2001-08-31;2175
2001-09-01;1706
2001-09-02;1613
2001-09-03;2162
2001-09-04;2249
2001-09-05;2203
2001-09-06;2154
2001-09-07;2285
2001-09-08;1828
2001-09-09;1638
2001-09-10;2224
2001-09-11;2279
2001-09-12;2354
2001-09-13;2215
2001-09-14;2296
2001-09-15;1858
2001-09-16;1669
2001-09-17;2325
2001-09-18;2317
2001-09-19;2229
2001-09-20;2366
2001-09-21;2333
2001-09-22;1855
2001-09-23;1718
2001-09-24;2460
2001-09-25;2490
2001-09-26;2387
2001-09-27;2364
2001-09-28;2302
2001-09-29;1863
2001-09-30;1710
2001-10-01;2360
2001-10-02;2615
2001-10-03;2369
2001-10-04;2309
2001-10-05;2392
2001-10-06;1922
2001-10-07;1695
2001-10-08;2347
2001-10-09;2354
2001-10-10;2211
2001-10-11;2308
2001-10-12;2274
2001-10-13;1772
2001-10-14;1624
2001-10-15;2250
2001-10-16;2307
2001-10-17;2256
2001-10-18;2271
2001-10-19;2324
2001-10-20;1837
2001-10-21;1673
2001-10-22;2315
2001-10-23;2342
2001-10-24;2098
2001-10-25;2229
2001-10-26;2284
2001-10-27;1821
2001-10-28;1580
2001-10-29;2237
2001-10-30;2189
2001-10-31;2200
2001-11-01;1728
2001-11-02;2090
2001-11-03;1789
2001-11-04;1770
2001-11-05;2246
2001-11-06;2297
2001-11-07;2236
2001-11-08;2349
2001-11-09;2287
2001-11-10;1826
2001-11-11;1705
2001-11-12;2339
2001-11-13;2299
2001-11-14;2295
2001-11-15;2329
2001-11-16;2311
2001-11-17;1830
2001-11-18;1723
2001-11-19;2370
2001-11-20;2297
2001-11-21;2167
2001-11-22;2201
2001-11-23;2255
2001-11-24;1815
2001-11-25;1605
2001-11-26;2301
2001-11-27;2272
2001-11-28;2067
2001-11-29;2174
2001-11-30;2187
2001-12-01;1824
2001-12-02;1651
2001-12-03;2250
2001-12-04;2340
2001-12-05;2220
2001-12-06;2173
2001-12-07;2173
2001-12-08;1774
2001-12-09;1665
2001-12-10;2219
2001-12-11;2270
2001-12-12;2221
2001-12-13;2250
2001-12-14;2211
2001-12-15;1799
2001-12-16;1626
2001-12-17;2451
2001-12-18;2371
2001-12-19;2258
2001-12-20;2289
2001-12-21;2198
2001-12-22;1664
2001-12-23;1610
2001-12-24;1836
2001-12-25;1525
2001-12-26;2173
2001-12-27;2270
2001-12-28;2239
2001-12-29;1840
2001-12-30;1698
2001-12-31;1846
2002-01-01;1550
2002-01-02;2070
2002-01-03;2215
2002-01-04;2261
2002-01-05;1837
2002-01-06;1662
2002-01-07;2200
2002-01-08;2209
2002-01-09;2056
2002-01-10;2194
2002-01-11;2156
2002-01-12;1774
2002-01-13;1641
2002-01-14;2239
2002-01-15;2204
2002-01-16;2213
2002-01-17;2229
2002-01-18;2286
2002-01-19;1787
2002-01-20;1692
2002-01-21;2312
2002-01-22;2233
2002-01-23;2083
2002-01-24;2259
2002-01-25;2247
2002-01-26;1816
2002-01-27;1661
2002-01-28;2214
2002-01-29;2236
2002-01-30;2173
2002-01-31;2175
2002-02-01;2187
2002-02-02;1729
2002-02-03;1625
2002-02-04;2110
2002-02-05;2208
2002-02-06;2254
2002-02-07;2176
2002-02-08;2223
2002-02-09;1755
2002-02-10;1622
2002-02-11;2167
2002-02-12;2264
2002-02-13;2222
2002-02-14;2168
2002-02-15;2150
2002-02-16;1788
2002-02-17;1573
2002-02-18;2177
2002-02-19;2255
2002-02-20;2246
2002-02-21;2199
2002-02-22;2144
2002-02-23;1778
2002-02-24;1509
2002-02-25;2098
2002-02-26;2206
2002-02-27;2175
2002-02-28;2208
2002-03-01;2236
2002-03-02;1810
2002-03-03;1641
2002-03-04;2175
2002-03-05;2204
2002-03-06;2203
2002-03-07;2156
2002-03-08;2148
2002-03-09;1664
2002-03-10;1556
2002-03-11;2100
2002-03-12;2295
2002-03-13;2187
2002-03-14;2211
2002-03-15;2119
2002-03-16;1797
2002-03-17;1523
2002-03-18;2174
2002-03-19;2223
2002-03-20;2130
2002-03-21;2171
2002-03-22;2150
2002-03-23;1638
2002-03-24;1494
2002-03-25;2084
2002-03-26;2233
2002-03-27;2144
2002-03-28;2117
2002-03-29;2181
2002-03-30;1736
2002-03-31;1591
2002-04-01;1685
2002-04-02;2192
2002-04-03;2195
2002-04-04;2290
2002-04-05;2247
2002-04-06;1735
2002-04-07;1505
2002-04-08;2066
2002-04-09;2142
2002-04-10;2195
2002-04-11;2179
2002-04-12;2130
2002-04-13;1798
2002-04-14;1616
2002-04-15;2207
2002-04-16;2181
2002-04-17;2162
2002-04-18;2199
2002-04-19;2186
2002-04-20;1709
2002-04-21;1586
2002-04-22;2105
2002-04-23;2351
2002-04-24;2234
2002-04-25;2241
2002-04-26;2342
2002-04-27;1766
2002-04-28;1675
2002-04-29;2395
2002-04-30;2411
2002-05-01;1791
2002-05-02;2406
2002-05-03;2328
2002-05-04;1894
2002-05-05;1681
2002-05-06;2419
2002-05-07;2543
2002-05-08;1906
2002-05-09;1786
2002-05-10;2218
2002-05-11;1814
2002-05-12;1719
2002-05-13;2281
2002-05-14;2419
2002-05-15;2202
2002-05-16;2322
2002-05-17;2445
2002-05-18;1803
2002-05-19;1625
2002-05-20;1640
2002-05-21;2308
2002-05-22;2309
2002-05-23;2146
2002-05-24;2221
2002-05-25;1791
2002-05-26;1563
2002-05-27;2161
2002-05-28;2225
2002-05-29;2084
2002-05-30;2172
2002-05-31;2161
2002-06-01;1752
2002-06-02;1541
2002-06-03;2197
2002-06-04;2250
2002-06-05;2198
2002-06-06;2154
2002-06-07;2191
2002-06-08;1692
2002-06-09;1526
2002-06-10;2247
2002-06-11;2333
2002-06-12;2073
2002-06-13;2225
2002-06-14;2318
2002-06-15;1832
2002-06-16;1654
2002-06-17;2327
2002-06-18;2408
2002-06-19;2166
2002-06-20;2261
2002-06-21;2302
2002-06-22;1813
2002-06-23;1618
2002-06-24;2369
2002-06-25;2448
2002-06-26;2336
2002-06-27;2330
2002-06-28;2244
2002-06-29;1707
2002-06-30;1669
2002-07-01;2234
2002-07-02;2364
2002-07-03;2303
2002-07-04;2343
2002-07-05;2321
2002-07-06;1828
2002-07-07;1736
2002-07-08;2310
2002-07-09;2438
2002-07-10;2399
2002-07-11;2265
2002-07-12;2331
2002-07-13;1866
2002-07-14;1691
2002-07-15;2191
2002-07-16;2326
2002-07-17;2393
2002-07-18;2293
2002-07-19;2355
2002-07-20;1889
2002-07-21;1695
2002-07-22;2254
2002-07-23;2350
2002-07-24;2428
2002-07-25;2362
2002-07-26;2214
2002-07-27;1902
2002-07-28;1783
2002-07-29;2285
2002-07-30;2428
2002-07-31;2391
2002-08-01;2211
2002-08-02;2209
2002-08-03;1808
2002-08-04;1710
2002-08-05;2200
2002-08-06;2344
2002-08-07;2300
2002-08-08;2270
2002-08-09;2275
2002-08-10;1820
2002-08-11;1711
2002-08-12;2259
2002-08-13;2371
2002-08-14;2418
2002-08-15;1837
2002-08-16;2247
2002-08-17;1895
2002-08-18;1775
2002-08-19;2310
2002-08-20;2410
2002-08-21;2280
2002-08-22;2187
2002-08-23;2269
2002-08-24;1856
2002-08-25;1690
2002-08-26;2297
2002-08-27;2301
2002-08-28;2211
2002-08-29;2215
2002-08-30;2235
2002-08-31;1814
2002-09-01;1627
2002-09-02;2084
2002-09-03;2250
2002-09-04;2272
2002-09-05;2204
2002-09-06;2217
2002-09-07;1807
2002-09-08;1592
2002-09-09;2292
2002-09-10;2242
2002-09-11;2246
2002-09-12;2330
2002-09-13;2258
2002-09-14;1805
2002-09-15;1704
2002-09-16;2266
2002-09-17;2458
2002-09-18;2413
2002-09-19;2353
2002-09-20;2360
2002-09-21;1869
2002-09-22;1801
2002-09-23;2335
2002-09-24;2360
2002-09-25;2311
2002-09-26;2397
2002-09-27;2380
2002-09-28;1904
2002-09-29;1716
2002-09-30;2350
2002-10-01;2419
2002-10-02;2345
2002-10-03;2406
2002-10-04;2292
2002-10-05;1888
2002-10-06;1704
2002-10-07;2317
2002-10-08;2399
2002-10-09;2281
2002-10-10;2327
2002-10-11;2264
2002-10-12;1889
2002-10-13;1672
2002-10-14;2261
2002-10-15;2429
2002-10-16;2165
2002-10-17;2329
2002-10-18;2224
2002-10-19;1823
2002-10-20;1678
2002-10-21;2300
2002-10-22;2375
2002-10-23;2177
2002-10-24;2302
2002-10-25;2299
2002-10-26;1815
2002-10-27;1635
2002-10-28;2119
2002-10-29;2208
2002-10-30;2159
2002-10-31;2143
2002-11-01;1701
2002-11-02;1740
2002-11-03;1592
2002-11-04;2225
2002-11-05;2379
2002-11-06;2196
2002-11-07;2311
2002-11-08;2345
2002-11-09;1874
2002-11-10;1677
2002-11-11;1745
2002-11-12;2269
2002-11-13;2268
2002-11-14;2291
2002-11-15;2184
2002-11-16;1853
2002-11-17;1554
2002-11-18;2144
2002-11-19;2323
2002-11-20;2195
2002-11-21;2292
2002-11-22;2271
2002-11-23;1832
2002-11-24;1558
2002-11-25;2244
2002-11-26;2271
2002-11-27;2232
2002-11-28;2149
2002-11-29;2049
2002-11-30;1647
2002-12-01;1581
2002-12-02;2228
2002-12-03;2276
2002-12-04;2098
2002-12-05;2240
2002-12-06;2241
2002-12-07;1733
2002-12-08;1610
2002-12-09;2307
2002-12-10;2269
2002-12-11;2253
2002-12-12;2267
2002-12-13;2214
2002-12-14;1840
2002-12-15;1652
2002-12-16;2389
2002-12-17;2399
2002-12-18;2324
2002-12-19;2374
2002-12-20;2297
2002-12-21;1800
2002-12-22;1635
2002-12-23;2062
2002-12-24;1939
2002-12-25;1533
2002-12-26;2266
2002-12-27;2372
2002-12-28;2015
2002-12-29;1691
2002-12-30;2199
2002-12-31;2085
2003-01-01;1549
2003-01-02;1984
2003-01-03;2272
2003-01-04;1827
2003-01-05;1669
2003-01-06;2182
2003-01-07;2228
2003-01-08;2197
2003-01-09;2223
2003-01-10;2301
2003-01-11;1809
2003-01-12;1555
2003-01-13;2136
2003-01-14;2204
2003-01-15;2153
2003-01-16;2173
2003-01-17;2132
2003-01-18;1763
2003-01-19;1725
2003-01-20;2298
2003-01-21;2346
2003-01-22;2305
2003-01-23;2259
2003-01-24;2111
2003-01-25;1798
2003-01-26;1640
2003-01-27;2211
2003-01-28;2269
2003-01-29;2126
2003-01-30;2269
2003-01-31;2241
2003-02-01;1745
2003-02-02;1700
2003-02-03;2208
2003-02-04;2236
2003-02-05;2242
2003-02-06;2266
2003-02-07;2197
2003-02-08;1846
2003-02-09;1608
2003-02-10;2213
2003-02-11;2253
2003-02-12;2181
2003-02-13;2211
2003-02-14;2311
2003-02-15;1822
2003-02-16;1653
2003-02-17;2170
2003-02-18;2300
2003-02-19;2212
2003-02-20;2251
2003-02-21;2293
2003-02-22;1729
2003-02-23;1641
2003-02-24;2090
2003-02-25;2172
2003-02-26;2156
2003-02-27;2176
2003-02-28;2175
2003-03-01;1754
2003-03-02;1703
2003-03-03;2254
2003-03-04;2219
2003-03-05;2182
2003-03-06;2294
2003-03-07;2173
2003-03-08;1680
2003-03-09;1542
2003-03-10;2140
2003-03-11;2185
2003-03-12;2146
2003-03-13;2097
2003-03-14;2135
2003-03-15;1697
2003-03-16;1563
2003-03-17;2171
2003-03-18;2196
2003-03-19;2147
2003-03-20;2172
2003-03-21;2141
2003-03-22;1792
2003-03-23;1648
2003-03-24;2156
2003-03-25;2263
2003-03-26;2113
2003-03-27;2158
2003-03-28;2169
2003-03-29;1776
2003-03-30;1525
2003-03-31;2160
2003-04-01;2185
2003-04-02;2116
2003-04-03;2155
2003-04-04;2158
2003-04-05;1648
2003-04-06;1592
2003-04-07;2152
2003-04-08;2173
2003-04-09;2172
2003-04-10;2220
2003-04-11;2265
2003-04-12;1815
2003-04-13;1574
2003-04-14;2257
2003-04-15;2339
2003-04-16;2235
2003-04-17;2295
2003-04-18;2207
2003-04-19;1803
2003-04-20;1613
2003-04-21;1737
2003-04-22;2279
2003-04-23;2304
2003-04-24;2317
2003-04-25;2323
2003-04-26;1867
2003-04-27;1622
2003-04-28;2408
2003-04-29;2495
2003-04-30;2344
2003-05-01;1824
2003-05-02;2291
2003-05-03;1933
2003-05-04;1679
2003-05-05;2429
2003-05-06;2442
2003-05-07;2408
2003-05-08;1860
2003-05-09;2244
2003-05-10;1875
2003-05-11;1672
2003-05-12;2407
2003-05-13;2274
2003-05-14;2202
2003-05-15;2439
2003-05-16;2229
2003-05-17;1906
2003-05-18;1680
2003-05-19;2261
2003-05-20;2300
2003-05-21;2335
2003-05-22;2320
2003-05-23;2254
2003-05-24;1868
2003-05-25;1738
2003-05-26;2278
2003-05-27;2386
2003-05-28;2329
2003-05-29;1780
2003-05-30;2204
2003-05-31;1852
2003-06-01;1669
2003-06-02;2161
2003-06-03;2257
2003-06-04;2204
2003-06-05;2191
2003-06-06;2184
2003-06-07;1797
2003-06-08;1622
2003-06-09;1660
2003-06-10;2305
2003-06-11;2316
2003-06-12;2240
2003-06-13;2158
2003-06-14;1827
2003-06-15;1649
2003-06-16;2240
2003-06-17;2310
2003-06-18;2200
2003-06-19;2189
2003-06-20;2196
2003-06-21;1810
2003-06-22;1685
2003-06-23;2313
2003-06-24;2377
2003-06-25;2284
2003-06-26;2267
2003-06-27;2336
2003-06-28;1781
2003-06-29;1645
2003-06-30;2271
2003-07-01;2296
2003-07-02;2239
2003-07-03;2282
2003-07-04;2292
2003-07-05;1833
2003-07-06;1658
2003-07-07;2307
2003-07-08;2424
2003-07-09;2375
2003-07-10;2398
2003-07-11;2537
2003-07-12;1885
2003-07-13;1783
2003-07-14;1911
2003-07-15;2484
2003-07-16;2579
2003-07-17;2363
2003-07-18;2284
2003-07-19;1918
2003-07-20;1706
2003-07-21;2270
2003-07-22;2358
2003-07-23;2359
2003-07-24;2338
2003-07-25;2286
2003-07-26;1807
2003-07-27;1645
2003-07-28;2172
2003-07-29;2261
2003-07-30;2332
2003-07-31;2243
2003-08-01;2303
2003-08-02;1943
2003-08-03;1756
2003-08-04;2275
2003-08-05;2376
2003-08-06;2409
2003-08-07;2367
2003-08-08;2326
2003-08-09;1830
2003-08-10;1692
2003-08-11;2269
2003-08-12;2375
2003-08-13;2361
2003-08-14;2250
2003-08-15;1763
2003-08-16;1699
2003-08-17;1592
2003-08-18;2100
2003-08-19;2271
2003-08-20;2197
2003-08-21;2153
2003-08-22;2146
2003-08-23;1759
2003-08-24;1596
2003-08-25;2069
2003-08-26;2339
2003-08-27;2219
2003-08-28;2192
2003-08-29;2181
2003-08-30;1674
2003-08-31;1543
2003-09-01;1920
2003-09-02;2072
2003-09-03;2163
2003-09-04;2116
2003-09-05;2163
2003-09-06;1775
2003-09-07;1680
2003-09-08;2253
2003-09-09;2259
2003-09-10;2227
2003-09-11;2235
2003-09-12;2369
2003-09-13;1778
2003-09-14;1645
2003-09-15;2263
2003-09-16;2333
2003-09-17;2344
2003-09-18;2336
2003-09-19;2344
2003-09-20;1854
2003-09-21;1799
2003-09-22;2284
2003-09-23;2398
2003-09-24;2224
2003-09-25;2279
2003-09-26;2234
2003-09-27;1882
2003-09-28;1732
2003-09-29;2282
2003-09-30;2358
2003-10-01;2373
2003-10-02;2236
2003-10-03;2225
2003-10-04;1766
2003-10-05;1624
2003-10-06;2221
2003-10-07;2278
2003-10-08;2233
2003-10-09;2253
2003-10-10;2315
2003-10-11;1813
2003-10-12;1686
2003-10-13;2248
2003-10-14;2299
2003-10-15;2277
2003-10-16;2233
2003-10-17;2197
2003-10-18;1810
2003-10-19;1589
2003-10-20;2255
2003-10-21;2322
2003-10-22;2240
2003-10-23;2224
2003-10-24;2233
2003-10-25;1820
2003-10-26;1709
2003-10-27;2079
2003-10-28;2149
2003-10-29;2188
2003-10-30;2096
2003-10-31;2118
2003-11-01;1795
2003-11-02;1593
2003-11-03;2166
2003-11-04;2244
2003-11-05;2201
2003-11-06;2237
2003-11-07;2338
2003-11-08;1797
2003-11-09;1677
2003-11-10;2293
2003-11-11;1852
2003-11-12;2224
2003-11-13;2183
2003-11-14;2232
2003-11-15;1923
2003-11-16;1693
2003-11-17;2188
2003-11-18;2291
2003-11-19;2170
2003-11-20;2280
2003-11-21;2299
2003-11-22;1918
2003-11-23;1702
2003-11-24;2303
2003-11-25;2331
2003-11-26;2299
2003-11-27;2187
2003-11-28;2152
2003-11-29;1728
2003-11-30;1609
2003-12-01;2238
2003-12-02;2231
2003-12-03;2172
2003-12-04;2179
2003-12-05;2202
2003-12-06;1809
2003-12-07;1638
2003-12-08;2143
2003-12-09;2368
2003-12-10;2240
2003-12-11;2218
2003-12-12;2188
2003-12-13;1882
2003-12-14;1658
2003-12-15;2402
2003-12-16;2410
2003-12-17;2304
2003-12-18;2347
2003-12-19;2422
2003-12-20;1766
2003-12-21;1645
2003-12-22;2089
2003-12-23;2101
2003-12-24;1867
2003-12-25;1553
2003-12-26;2209
2003-12-27;1950
2003-12-28;1748
2003-12-29;2278
2003-12-30;2134
2003-12-31;1932
2004-01-01;1547
2004-01-02;1989
2004-01-03;1812
2004-01-04;1667
2004-01-05;2232
2004-01-06;2301
2004-01-07;2247
2004-01-08;2237
2004-01-09;2222
2004-01-10;1859
2004-01-11;1695
2004-01-12;2264
2004-01-13;2189
2004-01-14;2216
2004-01-15;2247
2004-01-16;2243
2004-01-17;1762
2004-01-18;1712
2004-01-19;2189
2004-01-20;2274
2004-01-21;2299
2004-01-22;2188
2004-01-23;2233
2004-01-24;1817
2004-01-25;1661
2004-01-26;2241
2004-01-27;2263
2004-01-28;2189
2004-01-29;2238
2004-01-30;2213
2004-01-31;1793
2004-02-01;1586
2004-02-02;2091
2004-02-03;2242
2004-02-04;2270
2004-02-05;2167
2004-02-06;2172
2004-02-07;1784
2004-02-08;1633
2004-02-09;2147
2004-02-10;2219
2004-02-11;2270
2004-02-12;2189
2004-02-13;2139
2004-02-14;1833
2004-02-15;1657
2004-02-16;2166
2004-02-17;2186
2004-02-18;2228
2004-02-19;2186
2004-02-20;2171
2004-02-21;1779
2004-02-22;1669
2004-02-23;2260
2004-02-24;2139
2004-02-25;2195
2004-02-26;2232
2004-02-27;2131
2004-02-28;1814
2004-02-29;1667
2004-03-01;2146
2004-03-02;2218
2004-03-03;2163
2004-03-04;2109
2004-03-05;2093
2004-03-06;1705
2004-03-07;1600
2004-03-08;2153
2004-03-09;2041
2004-03-10;2020
2004-03-11;2145
2004-03-12;2108
2004-03-13;1754
2004-03-14;1584
2004-03-15;2030
2004-03-16;2153
